term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
armor,0.05,13.29275041704042,0.05,0.05,0.050000259030502536,0.32527721135831056,0.05,6.704672137477218,0.05000000042475812,0.05000000040302151,2.2034319429501004,0.05,2.9506240375276405,0.050000000195583254,13.284484047825064,0.5512989991125776,0.050000000139054986,0.050001611426011734,0.05,7.087459335057532
arms,0.0500000001285394,22.637302770244293,3.13313771733622,0.05,1.8547201389369474,8.81041111684286,0.05,36.919924311795,6.145700106213146,4.1716783212833946,32.35476528806477,0.05,42.00058035051742,4.625058973625243,49.478157007418865,1.5886774417240368,5.498762240353594,6.330340317186786,4.299031991725679,62.951751906567615
arms chair,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000056541594,0.05,0.05,5.277923498132895,0.05,1.8220765006272752,0.05,0.0500000000903274,0.05,0.05000000103465156,0.05,0.05,0.05000000005017448
arms head,0.05000000007532266,1.04030012355435,1.0500000000723269,0.05,0.05,0.05000000013257302,0.05,0.05047423856269806,0.05,0.05000000208666218,0.05000000026513918,0.05,1.05493148977847,1.1330448680172829,0.05000000926421241,1.084362613323279,1.0499999999952243,0.05000000085087772,0.05,6.936886653993222
arms legs,0.05,0.050000000223031256,0.05,0.05,0.05,3.386510237610357,0.05,0.050025739399227914,1.050000000030029,0.050000000066313215,2.402913088798188,0.05,1.222762560623817,0.05000000063940777,3.524593922137562,1.384594504811209,0.05000000063199207,0.05000000001497717,0.05,0.3785999449873591
arms neck,0.05,1.0499999999993745,0.05,0.05,0.05,0.05,0.05,0.05000000301283913,1.0500000000840142,0.05000000604306653,1.7505476954404366,0.05,0.18667868970011187,0.05,3.2127736051554763,0.05,0.05,0.05,0.050000000051574844,0.05000000046955024
army,0.05,1.0499999999573133,0.05000000059106341,0.05,0.05,1.2855220090949062,0.05,2.722278109907748,0.05,4.239454546327983,1.1893768720205626,0.05,3.7786467384423155,0.9259510906131168,0.05000239047076802,0.050000000345113774,0.05000006245117608,1.0500000000454277,0.05,0.2087681796969485
arrangements,0.05000040464757145,0.7234480843665193,0.05,0.05,0.05,0.05,0.05,8.038329073633719,0.05,0.050000000076119044,0.11663113701951637,0.05,0.050000000125968815,0.05000000060069119,2.7002585593379167,0.05,3.592594006438207,0.05,0.05,0.12873873372622113
arrest,0.05298899128582517,0.05,0.05000000095249251,0.05,0.05,0.05,0.05,4.029006441829254,0.05,0.050000000966689155,0.05000944778304854,0.05,0.050000001201124585,0.05,1.814767872295608,0.05,0.05,0.05,0.05,2.3032272436533634
arrival,0.050000000142361896,2.4621655398965365,0.05,0.05,0.05,1.050000000018288,0.05,11.057028895802768,0.05000000004920075,0.050000000485004956,4.608548092288186,0.05,0.050000000105762624,1.4912988175137938,5.249129782440509,0.05000000063145254,4.8776293289109685,0.050000000012870444,1.0544849556560418,5.5997145860132616
arrow,0.05,0.05000000041872016,0.05,0.05,0.05,0.050000001261631205,0.05,0.050000001174586146,0.05,0.9360060358698056,1.7858675973245142,0.05,2.2614171094954765,0.8489022705129112,0.050000000125491044,2.4178069805164,0.050000002970080774,0.050000000045233195,0.05,0.05000000026847155
arrows,0.05,0.05,0.05,0.05,2.045948468763597,3.049999995911339,0.05,1.0557606073284416,0.05000000112858322,0.9656230607752946,1.0305544044699435,0.05,0.050000003407612674,0.05,0.05000000064685916,2.152113453743821,0.05,0.05,0.05,0.05000000379202449
art,0.05000000013071055,0.05,0.05000000061433233,0.05,0.05,0.05,0.05,1.8890431875155542,0.05000000063855232,2.0350054259757546,0.09724719267749471,0.05,0.050000000427222635,0.05,2.8012781207430515,0.05,1.0500000000194276,0.05,0.05,1.427426071223357
article,0.05000000004932165,0.05000000026827165,0.05000000067054576,0.05,0.05,0.05,0.05,18.794603232322537,0.0500000004936986,0.050000000154632254,0.05000000008981458,0.05,0.05974474635591001,0.05,10.363819130277278,0.05000000016792403,11.98084593386911,0.05000000053719845,0.05,0.05098695472253808
arts,0.05,5.203346548311327,1.2781000063636432,0.05,0.050000000939379126,0.050000003585691365,0.05,6.69804767151006,0.05000000367262602,0.05000000215963381,0.08528330965664793,0.05,0.35127682763557866,0.05000000027089962,18.776598481767195,0.05,0.30593045356616805,0.05000000010266048,0.05,2.7014166904202597
ash,0.05,0.20846148947558946,0.05,0.05,0.05,0.9182436350826063,0.05,4.465821688534111,0.05,0.05,0.05,0.05,0.05000000012441031,0.05,2.5436392508647794,0.05000000160002983,1.0500000000202692,0.06794462029272705,0.05,2.0958893139691352
ashes,0.05,1.6105648616479828,1.0500000000616643,0.05,0.05,0.05,0.05,4.294888429071665,0.05,0.05,0.05,0.05,0.050000000944316766,0.05,1.2445467082105575,0.05,0.05,0.05,0.05,0.05000000003797213
aside,0.05,1.0309499699669513,0.05,1.0500000003274532,0.05,1.1214327266949191,0.05,2.846667417626181,0.05,0.05,1.35994714959346,0.05,1.134569841487252,0.05,1.0803765410230426,0.05,0.05,0.05000000000508713,0.05,2.7760563532347073
ask,1.1265250870253383,2.7883839337643286,0.05,0.05,1.0500000000911989,0.8360755763752623,0.05,9.952497180820757,0.05000000089051864,1.592184928930096,0.05000000017749733,0.05,0.05000000018799626,0.05000000030836654,3.3613303780983523,0.05000000031664622,1.050000000008017,0.05013778335785231,0.05,3.692865129612671
asleep,0.05000000030349596,2.669035144530327,1.8830702578602572,0.05,1.0500000000763232,1.0500000000109846,0.05,5.710806918288238,0.05,0.05,0.23203649532227366,0.05,1.1758551161395085,0.05,0.05009488452585232,0.05,0.05000000092465132,0.0500000006931464,0.050000002506345405,5.629101178786618
assistance,0.0500000003474752,0.05,0.050000000299293273,0.05,0.05,0.5029244047669755,0.05,4.56733962787139,0.05,0.05,0.05003520075081713,0.05,5.4495723114313535,0.050000000389795754,0.09548889487052822,0.05,0.05000000102068953,0.05000000019461801,0.05,1.6346395580268385
assistant,0.050000000100952,1.0831565138970758,0.05,0.05,0.05,0.05,0.05,10.585099498312648,0.05000000013621333,0.05000000013871326,0.05000000001772482,0.05,0.0500000007292666,1.2653488309052294,0.982363748487961,0.05,0.05000000083087052,1.3340314062247676,0.05,0.050000000193464615
assortment,0.05,0.0500000005473059,0.05145917238870244,0.05,0.05,0.05,0.05,4.829912504575679,0.0500000001278101,0.05000000015543694,2.832126886668648,0.05,1.1637064214975368,0.05000000086434965,1.0884063694280202,0.05,0.050000000128637714,0.05,0.05,1.3343886435794636
astonishment,0.05,5.5335396813883975,0.05,0.05,1.0296471121607291,0.05000000009691754,0.05,0.05433903529171901,0.05,0.050000000037952845,4.014687451292143,0.05,0.05000007361822404,2.4433315672657363,2.6968670341357535,0.0500000001964597,1.1323535469304884,1.0959604748841774,0.0500000013346924,1.4492740213348156
atmosphere,0.05000000132217866,0.050090572430831655,0.05,0.05,0.05,0.05,0.05,4.9686488775792235,0.05000000068618464,0.050000002109363256,1.3033955283524923,0.05,2.3703459529191244,1.0499999998525005,5.882790920017458,0.05000000070943583,2.1758947201768204,0.05,0.050000000048074984,0.5988334237587273
attack,1.042891480982005,5.804340415806595,1.8535245244323475,0.05,0.2740882188254061,0.050000001079082604,0.05,16.049673487499177,1.0890167214247424,0.050794480091864436,5.301498878899114,0.05,1.2780769628527202,2.321339051961416,27.001348512360742,0.05000000150921453,0.1427248189323126,0.2409309688663666,0.05000000000850926,8.249751474429758
attacker,0.05000000034876461,0.5495272711310865,0.05,0.05,0.05,1.0500000000319585,0.05,0.5956972631273599,0.05,0.05000000158241178,0.05,0.05,1.0499999999981038,0.05000000013282218,6.004775459835332,0.050000002631661634,0.05,0.050000000686177735,0.05,0.05000000046339283
attacks,0.05,9.387689362644442,1.0500000000662753,0.05,0.05,0.05,0.05,3.417552509336709,0.050000000459097735,0.050000001068502234,0.05,0.05,3.182405059700693,1.0553791859832533,12.206973880420275,0.05,0.05,0.05000000000935842,0.05,0.05000000028536815
attempt,0.05000000412228665,0.050000000177844006,1.140803211826502,0.05,0.05,2.672339027829084,0.05,6.103376399458053,0.05000000028052613,3.3543252518312543,7.3734021500918,0.05,10.979775528564476,4.316345260889347,27.452419451475613,0.05000000317814553,3.4381853526938806,1.0845492531359628,0.05,8.634479104412245
attempts,0.05000000006529892,0.05000000034323777,0.056653105705026824,0.05,0.05,1.0500000000083116,0.05,6.620838730839894,0.05000000003018456,0.3810378088007874,0.05000000211729169,0.05,0.0500000038002611,0.05,11.208412233662047,2.3190877522361246,0.05000000033845509,0.05,0.05000000003201579,3.7139703619885736
attention,0.050000000865570673,1.6054143538242789,2.0374227944283643,0.05,1.0822203747424288,1.0596800192799685,0.05,30.39848965309906,5.003833599037808,2.1689659015949134,5.037609665794405,0.05,9.895106097912507,0.44012202998326677,44.34693615362752,0.050000000132978485,8.324514150721402,3.1361631853293908,0.05,9.163522019590001
attitude,0.05000000007172268,0.050000000745253015,0.050000000186743894,0.05,0.05,0.3842327548271075,0.05,8.568302288577193,0.05000000004935905,0.0500000012906442,2.827094699318388,0.05,1.0681196732661202,1.1090243461726483,7.7245011319996655,0.050000000187446506,0.05005834565388915,0.05000000012143182,0.05,1.6686667574960945
aunt,1.5480848098040598,0.0500000025020477,1.1049039042693025,1.0492685875939651,0.05000000049568901,0.05,0.05,30.661086571558616,0.050000000021626204,0.050000000445780894,3.6696569506739176,0.05,3.293312824971454,1.049999999963241,1.9164708757017006,0.050000000022855186,0.05000000077326414,0.1986215837960511,3.304199319913603,10.754394567459352
aunt uncle,1.7004686742377326,0.050015500667144164,0.05000000023036928,1.050000000240005,0.05000000075722647,0.05,0.05,14.998894315478536,0.050000000039450786,0.0500000005879092,4.01705753066846,0.05,3.3708801524178447,0.05,0.06470595491346763,0.05000000004941107,0.050000000967985306,0.05000000063469807,3.709134934102299,8.488842933979528
aura,0.05,3.032947360357834,0.05,0.05,0.05,0.05,0.05,0.05000000034390627,0.05,0.050000000877098445,0.956160186608414,0.05,1.0999269691289622,0.05,0.420072944581764,0.05,0.05,0.05,0.05,1.740892538070694
auror,0.05000000003505347,0.05,0.05039383212144297,0.05,0.05,0.05,0.05,2.362748267635091,0.05000000057745352,0.05000000024129623,1.2662698321486012,0.05,0.050000000042230465,0.05,13.036334260580713,0.05,2.3992123777723977,0.05000000006672103,1.050000000052873,1.185041428697725
aurors,0.05000000004694583,0.05,0.05,0.05,0.05,2.321402111162743,0.05,7.186642991668585,0.09007257026861426,0.05000000059871999,2.642814082544945,0.05,1.8741493543816823,0.05000000010768849,8.84308303437271,0.05,0.09066833847316388,0.05000000001454338,0.05000000004502659,1.351167516281385
author,0.05,0.9655475679478974,1.3671498048178552,0.05,0.05,0.05,0.05,0.050000000805010714,0.05,0.050000001784309474,1.8747646265977855,0.05,1.9080855671950465,1.1344524297734082,0.05000000047500225,0.05,0.05,0.05000000049046122,0.05,0.050000000093837704
authority,0.050000000042967285,0.05000000020475225,0.05,0.05,0.05,0.05,0.05,0.05010358730343673,0.05000000019142888,0.05001102049270314,4.410200179338418,0.05,0.05000000024942687,1.0593314579791169,12.385720153510253,0.05,0.050000000212597685,0.05,0.05,2.344633600447852
autograph,0.05,1.8553024379021048,0.05,0.05,0.05,1.0213459005212395,0.05,3.1207357505536644,0.05,0.05000000078694152,0.05,0.05,0.05,0.050000000750785915,0.4284688512943533,0.05,1.823808148429615,0.05000000006479935,0.05,0.05033890966835667
autumn,0.05,0.05,2.049998688365743,0.05,0.05,0.05,0.05,0.050311081352314185,0.05,0.05000000053774459,1.2499278764586887,0.05,0.05,0.05,2.849762353057903,0.05,0.05,0.05,0.05,0.05000000020484056
awake,0.05,1.0121088880136544,0.051583169469435496,0.05,0.05000000026995855,0.05,0.05,11.516064487382259,0.05000000063250955,0.05000074383427888,1.2977526150195975,0.05,0.05123884605614906,0.050000000195666645,4.436232392377602,0.05,3.32696647433185,0.05,0.050000000039077674,2.708052382340493
award,0.05,5.413074161991751,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000102238449,0.05,0.05,0.05,0.05,0.6869258369745358,0.05,0.05,0.05,0.05,0.05
awe,0.05,0.05000000014836255,0.05000000108002982,0.05,2.6659561295311254,0.05,0.05,3.407738832158732,0.05,0.05000000071669586,0.050966689875207194,0.05,0.06668967552029,0.05000000580948171,0.05864865850675946,0.050000000437151304,0.050000000996427756,0.05000000515714275,0.05,0.05000000001412634
awestruck,1.3157703957210045,1.9970336932965018,0.05,0.05,0.05,0.05,0.05,0.3897387320362648,0.05,0.05000000017242014,0.05,0.05,0.050000000727749246,1.049999999846732,2.497457177826851,0.05,0.05000000034136673,0.05,0.05,0.05000000000439311
axe,0.05,0.05000000014846515,0.05,0.05,0.05,0.05,0.05,0.05000000007806745,0.05,0.05,0.05000000030497898,0.05,0.05000000008306292,0.6511665058024115,8.448833493335258,0.05,0.05000000020890579,0.05,0.05,0.05000000002749775
babble,0.05,0.050000000308916444,0.05,0.05,0.05,0.05,0.05,2.48863478746336,1.0500000000783352,0.050000011593711056,0.05,0.05,1.1350744074571877,0.9341071510501529,1.6421836412324207,0.05,0.05000000049239449,0.05,0.05,0.05000000028322528
baby,3.0081339599095567,0.050000000205063885,0.05000000031045032,0.05,0.05000000015041401,9.142525001648252,0.05,14.141947213737744,3.403245910708359,0.9811307888350388,0.05000000021841552,0.05,13.15701611208415,0.05,5.488116747344931,0.05000000034505394,2.8393539233428347,0.05000002558363183,0.05,4.288530315545413
background,1.0500000000746097,1.8698788819561236,0.05,0.05,0.05,0.05,0.05,0.05007415634800009,0.05,0.22485703539566637,0.9670194025579683,0.05,0.05,0.050000000066585754,2.955658405858412,0.05,0.050000000062481544,0.05000000005620267,0.050000143094211,1.232511974480706
backs,1.048409001330664,7.223386932050292,0.05,0.05,0.05,0.05000000109104772,0.05,2.8034639910272134,0.050000000210741,2.0779881599626275,1.4534511449959953,0.05,0.05000000054622579,2.6465328552865843,2.3394532029262365,0.050000003643895105,0.05159099869141568,0.050000000033841134,0.05,2.8057237081661586
backside,0.05,0.05000000227880225,0.05,0.05,0.05,0.05069329333243588,0.05,5.641754227196998,0.05,0.050000000098552044,3.0452546323029988,0.05,0.05000000081600356,0.05,0.05010068204357804,0.05,0.12506026980793297,0.05,0.050000000057570534,2.3871368920361067
backward,0.050000000051137,7.2094868531347895,0.05000000010742041,0.05,0.05,1.1001174639968412,0.05,1.671425925329389,1.073046887953945,3.1429214148531073,0.050000001488243455,0.05,7.130091991909786,1.543986734996617,16.66946854808496,0.34905403529548,1.1576647201616477,0.05000000019358644,1.05534939591526,13.497386026494395
backward forward,0.05,1.7179847623578621,0.05000000023683687,0.05,0.05,0.05,0.05,0.7723173841199049,0.05,0.05000000093366173,0.05034882570718314,0.05,4.420740975224131,0.053803899801038564,1.6081947825629037,0.05000000040198473,0.05,0.05000000023088597,0.05000000003401545,4.726609368352498
bacon,0.05,0.8256724237140699,0.05,0.05,0.050000000207250636,0.05,0.05,14.270090810828226,0.05000000166904933,0.05000000183526559,2.0895503550712835,0.05,0.050000000066235124,0.05000000039212958,5.931832880636037,0.05000000040298914,0.05000000067868681,0.0500000001034653,0.05,0.13285352436383602
badge,0.05,1.4549179151542966,0.05000000011647473,0.05,0.050000000189529735,3.111422618195531,0.05,31.188951440997894,1.0500000000395973,0.05000001933994032,0.05000000230627197,0.05,1.2509942776799499,0.05,15.634744031098514,0.05,1.463953961480002,2.1817043849432998,0.050529951188920015,0.11278139724097384
badge chest,0.05,1.9336046161581355,0.05,0.05,0.05,0.8175810834267935,0.05,0.050000011776978784,0.05,0.05000000423490576,0.05,0.05,1.0499999999968006,0.05,3.398813008605958,0.05,0.05,0.05,0.05000127567684113,0.05000000008757858
badger,0.05,1.0500000000026073,0.05,0.05,0.05,0.05,0.05,3.2176538456123827,0.05,0.05,0.05216271196006286,0.05,0.050000000140206696,0.05,2.1584025613676343,0.05,0.05,0.7646821851746597,0.05,1.0570986957038524
badges,0.05,0.05000008848053516,0.05,0.05,0.05,3.9054863782084452,0.05,0.30691707344278846,0.05000000007245306,4.447691107481217,0.05,0.05,0.050000000390493786,0.05000000032999696,6.223054197484354,0.05000000027514861,8.361300104543169,0.05000000002606566,0.05,0.05555104924558234
bag,0.0500000063932674,10.311006416949953,0.9278864321029497,0.05,1.098214224720673,3.362007118146552,0.05,49.56931787591889,1.1954919911239388,6.42025060483036,19.576218262060806,0.05,20.717361841989938,1.0605953469394989,66.78722549795181,0.050000000974645645,9.993141177202709,5.803356233093722,2.030325647790642,41.89760132177313
bag shoulder,0.05000000011380131,0.05,0.05,0.05,0.05,0.45711098944702566,0.05,0.0500000000760269,0.050000000928205085,0.10274022853847067,0.8397620194678916,0.05,0.050000000036269955,0.05,8.796958662793052,0.05,0.05000000039823403,0.05,0.05,0.05342809818052317
bags,1.049999999990706,4.566689974859141,0.05,0.05,6.050000000853088,0.050000000199998534,0.05,10.77466460885426,0.05,5.3035730339890526,0.41330184354407634,0.05,0.050000000349151225,0.05000000009759619,5.168125308357525,0.05000000046545268,1.0499999999444847,3.381732849563546,0.05,2.7419123788964583
balance,0.05,0.05000000065471109,0.05,0.05,0.05,1.0500000000353995,0.05,0.050000000918675194,0.05,0.05000000803179178,1.4344012641899768,0.05,0.3898032625014611,0.05,8.014689072863227,0.05,0.05,1.0935011751365338,0.05,0.3176052156329276
bald,0.050000000019806194,1.1592407288580944,0.05,1.0478336511566368,0.05,0.05000000134635838,0.05,7.5034776047030745,0.05,0.05000000014330894,0.05000716270090679,0.05,0.050000000117862355,0.050000000266599634,2.576747085446082,0.05,0.05000000034522875,0.7917668886340693,0.05000003960870697,7.220926836617042
ball,0.0843593938405515,6.866092892418776,0.05000000152848456,0.05,0.25270862593654886,5.299690861519865,0.05,6.817246507152714,1.1099338727976993,13.54683293343182,9.325673192653117,0.05,2.823703043489717,0.05000000014589581,44.23645690289255,0.050003975027168066,0.050000000348125906,0.3124288320266679,0.05,1.924868964753193
balloon,0.05000000139004838,0.05000000120838128,0.05,0.05,0.05,0.05,0.05,3.8230338624713913,0.05,0.050000000343184775,0.050000000765492436,0.05,0.050000000182674025,0.05000000033019546,2.1562117809620815,0.05,0.050000000469483455,0.7587632902924183,0.05,1.461991061551336
balls,0.05000000062471414,4.524592474184226,0.05,0.05,2.0328923064919313,0.050000000912281975,0.05,10.927437382356846,0.050000000067389055,5.687214922029037,3.1934693683192474,0.05,1.092127480747398,6.1933891070463645,5.562810487078822,0.050088921378950824,0.050000009210366694,3.0512351540465534,0.05000000121246212,1.2347423842590737
ban,0.05,0.05000000006855815,0.05,0.05,0.05,0.05,0.05,0.05000000011273768,0.05,0.7777717087699887,0.05,0.05,0.06104434540927922,0.05,6.251430739765843,0.05000000027728262,0.05000000017603142,0.05,0.05,1.1097532053961152
