term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
laid,0.01568648262632207,-0.01124986036784125,-0.011242711425461328,-0.015210601289325474,0.0038325388444780274,-0.02148304432869132,-0.009740055761532074,-0.001541469401656917,0.004077391759715426,-0.01857549966507453
keen,-0.028909099876396067,0.009650362801056687,-0.013374967880007556,-0.0027939282659098694,-0.009280411870446249,-0.022673867043601734,-0.019645402069954052,0.0046336231290023434,-0.00449271287294909,-0.007777277261265812
removed,0.013481387703604943,-0.004577709361351421,-0.014231350263563773,-0.0046733890102418265,-0.012997640152394605,-0.02573268819393474,-0.012246507911408711,-0.0027232337627881627,0.0035733872294918465,-0.009212337851429582
burned,0.03492518409423298,-0.03227307291650976,0.027468184222483455,-0.006545203277002833,-0.009547990330941756,-0.0031468836120130124,0.02747924325197698,-0.029804634535447166,-0.04949672710887722,-0.003470601629583205
kicked,-0.010098984419327996,0.011016461255054715,0.041837759757363584,0.03368191424886236,-0.01857678325577823,-0.009075665982708855,0.013737009814220965,0.01442545391771199,-0.01673548626320986,-0.002194098979800095
clothes,0.020572317948105136,0.0023400587935201466,-0.011522558359406309,-0.00959720841446439,-0.031552286762235725,0.034578706799258264,0.06228660363029344,0.014878448387943737,-0.005525310891324854,-0.016745807153425486
staying,0.0008359902286158055,0.00849158512305842,-0.019214314449198557,-0.0062096493245819085,-0.0017366169464447829,-0.026495872197646073,-0.021911788130089805,4.054467434995554e-05,-0.002698045598980591,-0.013079956674706496
lose,-0.014307255389500723,0.009012464780897692,0.02686622144600587,0.034468950877089746,-0.010285749348367063,-0.014137867102132318,-0.014286135742408081,0.010827287704120897,0.0029259492931824776,-0.0022557534309586846
striding,-0.004174467785113072,0.006296302540969388,-0.013580690656867195,-0.010016079688878968,0.005576876099944962,-0.02089862474502841,-0.028600949775211718,-0.0022757925286300876,-0.0030432771398973854,-0.010489997892305637
wild,-0.020091504271508926,-0.01157175665552332,0.01216077904303001,-0.007368112183320316,-0.023015084975587092,0.007275457966437145,0.008573526982010303,-0.021531494469304455,-0.005199026370460482,-0.01978113815008082
twisted,0.007747864428923802,-0.004338527412221558,0.02967997943936073,0.0023587235795017583,0.032671794145645985,-0.011923112963092971,0.008856461511015533,0.0026272998192523084,-0.009778086325336251,0.014460439703193013
jump,-0.007952404747814862,0.013248118191422182,0.006144597073653901,0.014571968845257332,0.041948744816489636,0.01068368904325701,0.024333533168487957,0.010937721750819147,-0.002586624333035255,0.004006336603646237
directly,0.028413950006812044,-0.023443781733236444,0.02055563677207609,0.003184110377311291,0.011633362527595656,-0.03218158997503597,-0.03069390913801672,-0.010602444829318025,-0.004620237542439787,-0.0015093513497845996
free,0.009152584919262595,-0.009296628133547327,0.027690403357483587,-0.01878856840496817,-0.003069983057321863,0.00448635727098354,0.011457253148593688,0.0021375812078369516,-0.03598971098575512,-0.0033336458202067086
parents,0.029365390426709468,-0.02927275078026651,-0.03989293195417761,0.013494244491528772,-0.02027071466604078,-0.01782708645949057,-0.04884832944742702,0.007779073603869614,0.0350271347466353,0.007692992630349382
evening,-0.0073225740910788555,0.03107578436372691,-0.005347283359618059,-0.025697860624337515,-0.018462888904569156,-0.02379407008336375,-0.01747342316527306,-0.014070742951563521,-0.0015605634253279565,-0.025327076286704196
laugh,0.008170914067743652,0.009569334786540054,-0.015112694576624177,-0.001451533481691986,0.017659057531030132,-0.021336175411260767,-0.011956668157214983,-0.03494432401816349,0.009259494837713215,0.00048741690871201976
happen,0.004379458906247791,-0.003450383617155322,0.006873749762405379,-0.01787199725380368,-0.015977689210233157,-0.008761542539991726,0.008991293424539852,0.004282591781324267,0.013448711878873839,-0.008154407463022371
quiet,-0.005449726882109938,-0.0017214425318156218,0.0029082588347381167,-0.010361322632081466,0.0015678088933632677,-0.004836514945075748,-0.014089233397474836,0.008986535981341151,0.0068616734177777035,0.0024046598328628915
dangerous,-0.0020297933541055706,0.003596261927892391,-0.02162033397397401,-0.017925292902935222,-0.0024334665254941326,-0.030922982478770563,-0.0211052117508054,-0.010856193557760614,0.003669199629204794,-0.0005316489838822352
true,0.025265340375152108,-0.016093790204477983,0.0003137845102199555,-0.03386970070064498,-0.009431102723148446,-0.02106867624685378,-0.053792890468016136,-0.023417029931180996,0.017629234173804707,0.01855777473037828
less,0.01618499185517138,-0.0030016015181415978,-0.008027024642196625,-0.02272143468949699,-0.0165789595458348,-0.017377014899956144,-0.02366601469207198,-0.027866433241177962,0.00973596726691465,-0.004818336947492191
windows,0.009929281165753348,-0.008590026566103205,-0.0035855978172057933,0.005628544411579604,0.021051660176586304,0.013495431111660613,0.006261281526715542,-0.0035642696818156123,0.004401888967549174,-0.02424592956768671
pale,0.00476021312734718,-0.009009680176506708,0.009519989105453071,0.017824878266993263,0.01031806129704181,0.02032078254283079,0.0006433580047615512,-0.015741680089143447,-0.004227239401621516,0.009863790340282536
fine,-0.00016882718044353994,0.010791873954706366,-0.018478515123061222,-0.003997910068384442,0.011380907523584156,-0.03449083704882807,-0.0038472426388191003,-0.03085789701218879,-0.000724249119954446,-0.020131744220986503
carrying,-0.005756236925475064,0.01567753500255674,-0.018525557207721643,0.02274182138103962,0.003890581587503093,0.00036239730549673493,0.01426857087044914,-0.007975305765082654,0.0023804291124215698,-0.009121314620617752
round,0.0020889203835368977,0.008429870249496124,-0.024598642789911744,0.0014300507777078334,0.020888793739741143,0.012897120207664464,0.00022589456681355852,-0.003784152172313931,-0.00997557504981768,0.0027120883026441204
yelled,0.019929424233091114,-0.031088843284282235,0.08189110613442753,0.06498714753741935,0.012897016148262823,0.014375352827164373,0.018321152935300695,0.019768527943781204,-0.06111122576782913,-0.022794270054412893
muffled,0.01457128029197272,-0.014356494378989162,0.0175426859628333,0.0013646504684248215,0.0140503415220117,-0.003946226196183345,0.030481388560712835,-0.013541736052856844,0.008223749828031946,-0.0009048083875413861
names,0.0002866859450143892,0.033295094579694914,-0.010181069039984465,-0.02902462743380776,0.0313544629630517,-0.01182995652425703,-0.042952789490681896,-0.021750851373828654,-0.0232004833752701,7.810485153427328e-05
demanded,-0.006269647691322038,0.011105572171434732,-0.007221063757736847,-0.012790357232045375,0.020452453736658122,-0.03183630551925287,-0.037326965053063495,-0.03605211058500655,0.008696790826949281,0.003143158898794764
taught,0.012384577047311638,0.008296291179989791,-0.009150113413423026,-0.019700920960207556,0.009959420484936761,0.00090925628825019,-0.024479472984301708,-0.021681625366358086,0.006514142625712213,-0.0033694796618685824
bowed,-0.0099142523284995,-0.0028440545904980176,0.004337025590760236,-0.03265777929540872,-0.028156050102931287,0.02713871589499587,0.002645961121859427,0.01406109840793033,0.020128485287703227,-0.0015941889674865352
goes,-0.007840886740579386,0.009913331284792574,0.005974968965467757,-0.022580264518657203,-0.01830641425659296,0.00902839490480546,-0.008521584873650711,0.010964580201215938,-0.008500510317986756,0.0033451269557481763
reminded,-0.0077776262748856665,0.01644714652841406,-0.00538782015075916,0.0026148583494406915,0.0010905062371556811,-0.03655384892436352,0.00712884656192196,0.010032473818102414,0.003976862480741825,0.0031584804080030636
state,0.009761768462119971,-0.004161551871624646,-0.0163980715469601,0.005628860612960836,0.004251005117684414,-0.02604010477597525,-0.010269582464791453,-0.0069052047573076895,-0.02423759282456533,0.02945120715025922
interrupted,-0.005285719338804878,0.017327351673676106,-0.008026289424561458,0.002484303648326579,0.012762828593359591,-0.004453746870251082,-0.04182590365664034,-0.0033980128515884627,0.013161092073345072,-0.007576146132150221
grin,0.0031855681731968663,0.005020746299763709,-0.02321904380160402,0.009845057421640404,0.010678222886359428,-0.015820744018191325,0.012335157606652315,0.022692008470702935,0.004606303003763826,-2.544566615574062e-08
slight,-0.00017231805840915937,0.010802107652013716,-0.012867093816935366,-0.010380453233599199,0.01807930645061243,-0.017672099841363382,-0.0190505134526237,-0.014700579738036892,0.0011473836273435155,-0.017780061818373008
believed,0.023680212541628488,-0.0239204869723539,-0.004416511251196489,-0.026064066134228476,-0.015183410538482186,-0.020570361779685766,-0.05714225571144252,-0.004228505853179146,0.036002023024623554,0.02957038954860991
bitterly,-0.012501510911561677,0.005623386533825317,-0.0060634493550908615,0.007432656577251822,0.020143905206773928,-0.015549060482108064,-0.008743334290091585,-0.0012204514769779745,0.001608467802353933,-0.019048718616735405
breathed,0.013232354688342579,-0.022494402400355988,0.024870457674130368,-0.011640754662780676,0.0013387285685605248,-0.006015040313060241,-0.007204115242733888,0.023434179752632917,-0.0028049427817032502,-0.0001369419601375257
due,0.006998303066741989,0.0005357383473502318,0.005821567897239305,-0.013160020997411674,-0.011236881750412805,-0.002249969362827881,-0.010367054536685705,-0.007800176596620594,-0.0055403940644624915,-0.01920464886522276
gigantic,-0.00555736056660212,-0.009499555829095552,0.009872174554539597,0.006056521876971333,0.023104446497725705,0.01278585059399564,0.03440071316312933,-0.021979836540698357,0.006619782879238163,-0.02912145222128345
refused,0.000322083343638906,0.015525089548476307,-0.006589261101359325,-0.02223134479206879,-0.014689768892911006,-0.007926275409479303,-0.019709634417042887,-0.03366460619326029,-0.0037551141672582783,-0.012611373700226653
fun,-0.006825689826407341,0.01776908811865763,-0.006428878312443812,0.001971070908147761,-0.003994511048928801,0.013336057164101855,0.0007537827060479893,-0.007790424921496329,0.00221795337000045,-0.018632218856567538
ter,-0.5466747720835253,-0.31019283407191534,-0.06149151205340475,-0.08241362712080201,-0.07866109030050063,0.03995916733968166,-0.04559808503323061,0.031506663826704445,0.04784534110018532,0.09982396760471848
protection,0.05399413628983129,-0.05171432877307293,0.0028572811170833605,-0.04511090167686811,-0.03430921165939175,-0.022394545552648883,-0.05378141245411997,-0.05507107335888042,0.02018268022244639,0.028773904489491686
closing,0.011777683516445465,-0.009866140761498146,0.01566720342649788,0.0017818843114878527,0.01242118630438229,-0.003507122263175534,-0.010176316566851935,0.002958408118786502,-0.011795846401415832,0.009731619713337915
helping,0.0017431521558271474,0.001880959658410117,-0.009905108756642177,-0.0034407091263408706,0.009506880461092201,-0.027302502607319014,-0.01245144740999112,0.011736952488192632,-0.01756376554355941,-0.005027015729066796
creature,0.025822949717651027,-0.03496151984684111,0.023940316088219244,-0.03607386839917942,-0.02983686143169781,0.012440887855104527,0.01388875790876186,0.0035457036496125078,0.028153505028096576,-0.048960594094836336
ages,-0.029173157562285352,0.009238266897969492,0.007148655825655376,0.039257222558753864,-0.000928884432473242,-0.003340033672551128,0.009336942925272165,-0.013935841977239056,0.006511871426443368,0.033367083885108284
decide,0.005811259018919006,0.01972479895431545,-0.015399175105578483,-0.007879606806738337,0.025570663362156777,-0.016362120438533426,-0.035957860956686225,-0.032094933982975166,-0.033752920783612556,0.010108279457795674
rubbish,-0.009953685883017338,0.02701045525742672,-0.050983053118239884,0.020520164727225315,0.0021280081085228975,-0.003717464555443953,0.004944978080531327,-0.007903989373891186,0.02126227580325605,-0.012365333493494021
unpleasant,-0.0014083279011507688,0.004899057357181404,-0.0237927252492895,-0.004635215838955746,-0.03988246114271726,-0.00801832801270382,-0.007378202951264515,-0.007196322735677744,0.008083738837759407,0.0009945113766739108
secrets,0.016768241053372768,0.012736542735211515,0.0414593832210076,-0.07301266445521862,0.012745430023301136,0.04518357835033437,0.016509037102027273,-0.015279487690859303,0.06909839936111113,-0.03994363129471125
instantly,0.0025156298690609553,0.007924790665848972,-0.007405887285722941,-0.006373337393937656,0.0004061566104812257,0.019425530194903985,-0.0022789776931813354,-0.013116336563802247,-0.0021831611288124007,0.0009608627823716274
pay,-0.01069041503238189,-0.006713654224806258,-0.024738631937597094,-0.00833361249897252,-0.004347695153222756,0.003607017609473907,-0.013921100220613165,-0.02386853827485839,0.004655004753129009,-0.0005288834126409136
folded,-0.009546358636917175,-0.0056342885897820135,-0.011547368010945747,-0.0038078697547627547,-0.006870226067917141,-0.019163536464071505,-0.005065997602823221,0.0036929880992455193,-0.0003917111335564965,-0.04204227743527114
walls,0.02568219137214849,0.0012047025599986078,0.015635367800045194,-0.012216210864647699,0.011741526524670386,0.009191607557730764,0.016460806966146182,0.009158895663071433,-0.012701729038456481,0.005885954591146985
shot,-0.0004539032068639588,0.011715569891005431,0.024487030645526726,0.029397310504962682,-0.0004971825481207211,-0.0068710304365117185,0.02508972548562323,-0.0035110318534985847,-0.024003529153060157,0.0218289278396408
knows,0.001149561320155476,0.006939587178695246,-0.0082981086882552,-0.016980050256173062,-0.0001097664805942772,0.02035486331893413,0.011130544980151588,-0.022435611440917005,0.014347353494142057,0.025913083525909226
pair,-0.0011943373399379011,0.015322162352830198,-0.011166712048086301,0.007010626933376911,0.013265866562904627,0.003709348286061926,0.007568512728498212,-0.012531623105176656,-0.0006184260684583691,-0.015703682043577142
chest,0.026014432846239166,-0.029633753362244067,0.03363853628264889,0.009110225167080349,0.019510377588705646,-0.002083603184508976,-0.015012827212986671,0.005901344407076807,-0.021727054818318717,0.0008937931000107057
hours,0.007679595116898194,-0.002621397976017957,-0.005830920423285769,-0.0035151900842673948,-0.0019829975318158377,-0.022048834390347202,-0.010937632656360724,-0.001553153817401792,0.006257486167277173,-0.002067255627908147
forced,0.03066687024806081,-0.026638750262086112,0.01577502977628499,-0.017664896817927416,-0.00681004325153437,-0.00888794208948288,-0.012260565671538333,0.004908586245659673,0.0039484627309856685,0.018498786050259994
o,-0.10815443640455405,0.010800179278328102,-0.043954704159035456,-0.030855649563648235,0.007511663076905577,-0.04760827452036864,0.040140357983242225,-0.007828271621347624,-0.02682446239521763,-0.008760794462616035
stuffed,-0.00440589112195783,0.010094383198813466,-0.006568594998699389,0.0028274221941055476,0.019227284644948536,0.015239648433502059,0.011714078306910033,0.008953323761816151,0.01602303776021325,0.0013113020868739424
dull,0.009235749452391279,0.0168687408717594,0.010608691681043806,-0.011028432283125974,0.017532623213295594,-0.006450197037249874,0.008868656942965975,-0.011299661892570164,0.00864316254265343,-0.005600375562800641
center,0.01560439200481227,0.00928072383582135,0.005229188587969724,-0.00813655288730942,0.021041923655865585,0.0026068078350400263,-0.010495461939404756,0.002062365046336721,-0.010716234097600145,-0.037568251740806344
plenty,0.0020968327155655698,0.017748521571148854,-0.01838307872148552,0.011874382185972445,-0.01026024203138561,-0.02818825587150147,0.005862136877855485,-0.0030399094983527895,-0.008211094133701788,-0.023857546425040302
considered,0.009540729619503804,0.01017882024852892,-0.004962668157938937,-0.01812384226708415,0.01847558873485985,-0.0035232435540628634,-0.019429155214249632,-0.047351474556262645,0.026867956773777436,-0.01912096063856912
chairs,0.0031749719839830556,0.0015796980376319978,0.0009383880469096833,-0.019695610127888445,0.03154020010339201,-0.01042237668614416,0.015195066614859198,-0.051368313251481175,-0.002723379185692257,-0.01906611596604598
disappointed,-7.913362414800547e-05,0.012258786532117661,-0.025208726750831585,-0.009425801509186902,0.01261255758727934,-0.010483928108880618,-0.015720825832910748,-0.0017055644197599509,0.023673098943493315,0.010073190183094834
ancient,0.008782324282967463,0.003402004510087466,-0.013751233717768792,-0.01197113294596366,0.0027600936561119945,-0.006853271605887549,-0.02082133761568372,-0.043320379635026565,0.02122702738033166,-0.019036399966242186
eating,-0.013764022875778418,0.022005026325332994,-0.02101945725755225,0.01898496692251059,0.008787116608060325,-0.007648248321233203,0.02447796543101646,-0.009237162198391305,0.01891702731172529,-0.0058787876195827635
fully,0.018759114320266786,-0.006582815416537611,-0.00015293411068428782,-0.016747879976177413,0.020567252155471234,-0.010633453718567694,-0.04474999315889366,0.02150879169949082,-0.010468693366312492,-0.0015598262195709658
filthy,0.0166840969051764,-0.004338100828732038,0.015811048739847604,-0.01873173490706405,-0.02289226976197545,0.020019630053491347,-0.00400103242244003,0.008222811517603285,0.00986481605538097,-0.013382917361490582
oddly,0.006069960400116246,0.008732769407726984,-0.013111804148127291,-0.01096518941555286,0.01723673769459257,0.0018777210754046972,-0.006566488718541226,-0.01967292316053777,-0.008931690181543635,-0.030653673046054652
instructions,-0.003426060471655476,0.008653350088668587,0.015627024952551236,-0.0232134370111362,0.010052443776236214,-0.01715364376968726,-0.0007231610258930455,0.0006888989724189114,-0.0014120206530276742,0.02399232983440485
gently,0.00941577470382208,0.0073757653092110355,-0.00832454957421186,-0.020867538786146108,-0.0008271979520869979,0.003547394702066074,-0.01994917584791038,0.008476046585171253,-0.011648224134064909,0.0055072271321449755
wrote,-0.0030423052828727057,0.016847172936498057,-0.04505143496927565,0.00399169789462034,-0.00587123778820813,-0.03191744389415893,0.02084060605511528,0.004876880667137744,0.008106788106199263,-0.02186637253931834
appear,0.0002712840409190085,-0.005634156991491606,-0.0067199462771508406,-0.010012580684584575,-0.006495328109978992,-0.026922271179871955,-0.01098381617658682,-0.006057887760669732,-0.005852512034792884,-0.02105148691196677
objects,0.03018447064373092,-0.006875971676075176,0.0008988803889225383,-0.03464842210777141,-0.05462104302035605,-0.009637602410343322,-0.030628782465138192,-0.11645465456990203,-0.02282744244248659,-0.007523104584385198
play,-0.03792330281187311,0.0325119460909195,0.06495215108454468,0.09155461899900173,-0.0471694775396214,-0.0295143673571267,0.006337307403581369,-0.056296080608259975,0.035428162981185694,0.009661286264578291
weird,0.0019329847487221234,0.01706727483298568,-0.012897177989704944,-0.0036228930950464454,-0.0008145114782318134,-0.007345502318358848,0.010609234990266085,-0.036861042861984064,-0.01994772840654703,-0.02871894469513895
wore,0.011149948307510538,0.010877220034646291,-0.025140323376038963,0.0053300660404424095,0.0044051225848713545,0.020384019601264465,0.0068235221730279455,-0.007630950363509938,0.004411888122623755,0.0015842911387662546
scrambled,0.012832452951287297,-0.020050261062930622,0.025346548405864356,0.02958464523440892,0.009861233185144208,0.0003959214222871508,0.015629502251719038,0.0031763639839274163,-0.03088011195585587,0.011632024558175611
bringing,0.005747862672559887,0.0005348802573992974,-0.0026311586616981583,-0.0038120730888954336,0.0029907514557884645,-0.025798088341443856,-0.007866111416979975,-0.01126758927788436,0.005806818740092839,-0.01302879449867023
ended,-0.011585494754657328,0.008161624364390985,-0.0019256660623239766,0.005184688830055867,-0.0016300047700166895,0.0010327701799066635,0.0008974732051659764,-0.006399187440850267,0.010471254048567816,0.00039182719021674337
detention,-0.043035036608007275,0.07051187404058927,0.002198771873656556,-0.023207352564318336,0.023929815772566625,-0.05944917418173575,0.004039943787182172,-0.009345675653855816,0.025111312332250856,-0.03131350545129572
relieved,0.0045731867484401405,0.008824739620909653,-0.023704310660421446,0.005605765957989537,0.004041787698326999,-0.00037622875677740256,-0.002092382787293109,-0.0129181446190651,0.018926882285091155,0.005703102451225678
crowded,-0.013867678462025978,0.004218140423738713,-0.010494586409023336,0.009507851186235535,0.01625107868639658,0.013504145996127464,-0.010518104407286847,-0.017880582638299662,0.021946331099813563,-0.0006804494769343467
impressed,-0.005252266939100575,0.030572348294312317,-0.003946573408101857,-0.01563183934553144,-0.018346899559813445,-0.004806501270918439,-0.017574661481105678,-0.011485002136158776,-0.008687488518992939,-0.01069698569647792
dashed,0.009457727506248624,0.004802923299250322,0.009896298441562156,0.023868869891696377,0.013565684510287196,-0.0034127607317344147,0.008104317641814143,-0.010095327989095954,-0.028029181224195024,-0.006144487219979999
different,0.000807289487229366,0.01043086609798725,0.004028800270291788,0.0007067601352021741,0.005685928520941969,-0.0032146209828974558,-0.022301734039852965,-0.01504936733377006,-0.0013764490546124368,0.010299937829061846
horrible,-0.01847425987560715,0.006640351134570936,-0.010964144823688753,-0.007516974529814173,0.0017687265109421985,0.008652955220745802,-0.008631486577376472,0.0009313495633606839,-0.0013529834019257074,0.002311244617874599
question,0.007414417407786899,0.008903231901413644,0.0011604002431304652,-0.031783559605409,-0.004278057590083844,-0.025924440899244013,-0.025130698542831523,-0.022405793949885504,-0.011182241294791775,-0.005292976471849746
stuff,-0.016937537718693513,0.006347003434333668,-0.03700516441689055,0.003423973024721092,-0.005735026779122046,-0.027747995178743844,0.009517273248092805,-0.008295706995873791,0.0026633650730256194,-0.016159059580434083
stairs,0.026320769633920604,0.008175605251524066,-0.020940940452445975,0.02665698328487178,-0.007561021189652609,-0.006167003121879401,0.020540271607539698,0.006853885448790976,-0.017197875972257474,0.08980335828484375
picking,-0.010833946832896988,0.02187158310962084,-0.013493488943988918,-0.0025846034479360814,0.0013750826779014241,-0.002298674695029358,0.0001666248730199639,0.00197581312700752,-0.001876152002739097,-0.029228267119995828
stars,0.005239243096810567,-0.013323895599120773,0.014802050431747225,0.0012877431100322793,0.014221666200516242,0.02572906329162558,0.00929057790833297,-0.008286433891037247,-0.04409107478271512,-0.01646255547242397
entirely,0.003879812742772952,0.008616128549032084,-0.02224195175940829,-0.012210590236964587,0.027740196387072806,-0.005077093329152085,-0.0011024051869439465,-0.019115609413460338,0.008879797394406983,-0.02286131633343039
drawn,0.007432493306826715,-0.003670287361847746,-0.005991323920124231,-0.011798633898193822,0.003178815781054576,0.004818831943269204,0.00695343110625594,-0.022147130593007623,0.011089627176321061,-0.0027899879618635878
shake,0.010158878898634224,0.0009803105030932186,0.0058271691552253604,0.01248797327859023,-0.005462958768409843,0.008559264870713812,-0.006264179650669536,-0.008287497694503262,-0.008258795070065827,0.004813756007626744
ways,0.003033574139619318,-0.009662731526385611,0.00756477181284137,0.0020586919217785555,-0.013828779348459481,-0.003462865676115732,-0.003247934560545684,-0.009463458642108631,0.00712488684297328,0.011995469245338036
company,0.018628845497966524,-0.01777095029746781,-0.026790988888791438,-0.002448771328909176,-0.002748884132850632,-0.0019404747418565538,-0.02140957059626768,0.003095081858856127,0.022539408868305886,0.01277223553979226
sleeve,0.003200174679477062,-0.00843175025123382,0.011541594908293297,0.006013228990251504,0.009762575507565686,0.015837343629106833,0.003421964732454277,0.005775253884413274,0.002040402738024111,-0.027489343551652237
setting,0.0008133162300673713,0.013476881638095514,-0.016303589865009623,0.010652318890117083,-0.0008830419013671017,-0.00030543923445202514,0.005923422699462028,-0.03350254836982549,0.004374733904918278,-0.011624460944489297
curiously,-0.0037442424474824544,0.01805291287068923,-0.012688096609671405,0.010841710295502353,-0.023438339330074106,0.020709266477258886,0.00290010576081464,0.021838212573240253,-0.0015256540535185166,-0.01346137230321311
mass,0.009861862186814476,-0.009475709374174558,0.0030502102580554262,-0.002793529010054755,0.0006201197912097735,0.006099403429001086,-0.014594543710757146,-0.01550575140888301,-0.004883167354023856,-0.011925812441913588
frozen,0.0214803471261081,-0.02386825289572792,0.03395852195768409,-0.0027966409325126634,0.011895997156371095,-0.027584295836480564,-0.003968057470125146,-0.0034021784735599977,0.014447350539148323,-0.018924769108499596
comes,0.0025360940275488,0.016813796980707084,-0.004030403373099954,-0.007590362301665775,-0.008336415620403489,-0.007951439657113342,-0.0050806997125040524,-0.00194343168274325,0.012041855050806578,-0.004704824120395285
obvious,-0.004140307665370131,0.013333981105661979,-0.00292504812041753,-0.0014269578172956575,0.002075877437338464,0.0070558025881327134,-0.005194115240984684,-0.014798931085040691,-0.0005662683757710835,0.005331381509392676
pick,0.009250629148222974,0.001953044736460509,-0.019162450792922146,0.01627767384570357,-0.00514516550867545,0.008948337950256662,0.026855329403487897,-0.025044627454695774,0.007385716486466122,-0.012786218046542227
cry,0.017400257114645018,-0.02468877909335632,0.01692842990745227,-0.013661148942142157,-0.003260576313408325,-0.020938975792539213,0.02550985505082009,-0.00821963182920665,0.0027718435809304938,0.0034751149100905234
struggled,0.016204542815565805,-0.027463232079037125,0.03166647572577497,-0.008786613928802858,0.008087043489371152,-0.0008096134265774818,0.012332035809996754,-0.028889465104377666,-0.05140198679584815,0.01601334076111313
wiping,-0.014579303652030747,0.008471336900574708,-0.005751155232660441,0.018367834206640243,0.0024092241241908652,0.0068798029470629254,-0.016373130711567305,-0.009782779335696599,0.01818982223839374,-0.001390845376167329
simple,0.015911781439632743,0.007442332035268256,-0.015165773774850486,-0.002456336010396278,-0.010162831533852425,-0.004175795007400117,0.0016415047215283033,-0.017876189434716482,-0.014438909439938708,0.0014684107041185268
darkly,-0.026001576525518214,0.020685130238464303,-0.012413599715571082,0.003935441975760193,0.015286161605942428,0.0038936802611446706,-0.0003955957610791087,0.003973769651656986,0.005980130749011926,0.018376007070385603
spectacles,0.007568600894700559,0.008766508371482793,-0.010562690642681513,-0.015463250028521645,0.025392948618481306,0.026842807935149968,-0.03369871696450943,-0.0016467745632944843,-0.011689434493728182,0.016474893679155188
handle,-0.0038583581255780116,0.010217081584985676,0.021278936615145273,0.027187811371523568,-0.008420927870170174,0.007015358908404836,0.021285702187600234,-8.130294904540422e-06,-0.020434288451848054,0.012567221327415695
clutched,0.0034701627711819024,-0.012000475254038946,0.013821736897802467,0.0029983155733692983,-0.008897937066758082,-0.022098134496635596,0.009813043337640836,0.023939422223791713,-0.02237273465011417,0.008186210944899758
vaguely,-0.0015293155512560157,0.026827045071045517,-0.01317309581058665,-0.004857957569233587,0.008146470745147917,-0.0036619208081241626,-0.006122387004530807,-0.010626595626896659,0.007855799990790217,-0.0037722697921940126
admit,0.0024053417762647466,-0.015658712644653957,-0.010354631160375515,-0.009237769739216353,-0.004179752354528338,-0.023313610333482202,-0.03341750590586072,-0.013624607968769246,0.010113716053845652,0.008659937784612883
slow,-0.004040453631886434,-0.01300638254913519,-0.0011251680860251828,0.010635854761026211,0.02067045888651854,0.018329640590413348,-0.0091628573567364,-0.0006300560895715762,0.006029043687367613,-0.02169864612567507
house-elf,0.03628620312314099,0.033325382599837715,-0.0010156931453707406,-0.05780516147756621,-0.08661744697948547,0.0647353348211176,-0.03195868864177284,0.054681184529482306,-0.01202830242068356,-0.0053348384724713
em,-0.12363335814758872,-0.09363039762931409,-0.02534032692290932,-0.011836341116247092,-0.01988825263847256,-0.020211757385014215,-0.0008732648032030871,0.03717951844966598,-0.033481930039799095,0.03950533182327537
lower,0.004858631868943636,-0.0069809021886775725,-0.003604815653749201,0.020886581481267354,-0.020037837722628148,-0.020323232438102096,0.025735305611401926,0.005834460554082343,-0.014771289684257985,-0.041207695243645044
mirror,0.0009997101264874512,-0.004931458969625959,-0.008544439013571766,-0.02757442332139447,-0.08250161348389756,0.07783505688981253,-0.04988019883431047,-0.11161695541446585,0.05567739588350152,-0.032430425831517076
figures,0.017503730537370973,-0.03508226351279658,0.03201169851618922,0.028911232990159286,0.024762651591013027,-0.004774707961404538,-0.01670457041641522,-0.014929204600539217,-0.030625027252708735,-0.030275224952228855
hundreds,-0.00708425045119085,0.020296165478924197,0.031047591508882706,0.00044015785452027924,0.04044818920619714,0.011664070443411922,0.005292262291555009,-0.04881697995434778,-0.015357482140301259,0.03846355569459378
big,-0.006441510359308668,0.003216465561894705,-0.03511268117559997,0.019704857473119654,0.0027189131128252824,0.014610270955607312,0.01959239396257614,0.011489871461663644,-0.010981539921784769,-0.007361408859990802
indeed,-0.007458093818665311,0.004857007466385971,-0.0003030991657364764,-0.029606564144310458,-0.010395220556642874,-0.007627152032001203,-0.04038207628068667,0.00831421373651694,-0.00466202325072064,-0.016578832489180805
hour,-0.006704370197756312,0.025247678413847417,0.004541756260098802,-0.017112418834158465,0.004625560521612529,-0.02354916587701332,0.007071210693523921,-0.009689807888758836,-0.0003060003726288708,-0.0056763192524023655
returned,0.018461684535310694,0.007571239664837808,-0.013950505429177083,-0.04149383880919606,-0.014685565629483224,-0.02561268788216385,-0.04756451216454939,-0.02870909055360723,0.018764164195854038,0.0012063204790753223
possible,0.014231996839636114,0.00642307575330896,-0.0043999849246404744,0.0010963564829595703,-0.008537828819123393,-0.01544290519297656,0.005080475905130761,-0.012815591051771253,-0.004784892212813345,0.002119784443889939
dear,-0.02511671617424436,0.014831358926654286,-0.06762512846550522,-0.0020196909123899216,-0.009553754698947097,-0.013412577149812964,0.03010003421711994,-0.00805507733787136,0.0194044648035569,-0.0059149862628094275
